"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26243","test_sorting_in_candidates_table[click_on_sort_icon_btn-are_sorted_descending_vacancy_in_table-Vacancy-Descending]","tests","Tue Jan 27 16:06:19 UTC 2026","broken","Tue Jan 27 16:06:45 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","26988","Edit nationality and verify update notification","tests","Tue Jan 27 15:53:45 UTC 2026","broken","Tue Jan 27 15:54:12 UTC 2026","TestNationalities","features_profile_test","",""
"","30314","test_sorting_in_candidates_table[click_on_sort_icon_candidate-are_sorted_descending_candidate_in_table-Candidate-Descending]","tests","Tue Jan 27 16:07:12 UTC 2026","broken","Tue Jan 27 16:07:43 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","31897","Add nationality: Portu","tests","Tue Jan 27 15:51:52 UTC 2026","broken","Tue Jan 27 15:52:24 UTC 2026","TestNationalities","features_profile_test","",""
"","26228","Directory: No records found for Support Specialist filter","tests","Tue Jan 27 15:56:03 UTC 2026","broken","Tue Jan 27 15:56:29 UTC 2026","TestDirectory","features_profile_test","",""
"","30025","Vacancies filter: Sales Representative","tests","Tue Jan 27 16:01:16 UTC 2026","broken","Tue Jan 27 16:01:46 UTC 2026","TestVacancies","features_profile_test","",""
"","26390","test_add_country","tests","Tue Jan 27 15:50:32 UTC 2026","broken","Tue Jan 27 15:50:58 UTC 2026","TestNationalities","features_profile_test","",""
"","25652","Directory filter by Job Title: Chief Financial Officer","tests","Tue Jan 27 15:55:37 UTC 2026","broken","Tue Jan 27 15:56:02 UTC 2026","TestDirectory","features_profile_test","",""
"","26343","Validate 'Required' error when Nationality field is empty","tests","Tue Jan 27 15:53:18 UTC 2026","broken","Tue Jan 27 15:53:45 UTC 2026","TestNationalities","features_profile_test","",""
"","53946","test_if_search_for_july_in_calendar","tests","Tue Jan 27 16:09:36 UTC 2026","broken","Tue Jan 27 16:10:30 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","27059","Validate error when nationality already exists (Ukraine)","tests","Tue Jan 27 15:52:51 UTC 2026","broken","Tue Jan 27 15:53:18 UTC 2026","TestNationalities","features_profile_test","",""
"","27894","Directory filter by Job Title: QA Engineer","tests","Tue Jan 27 15:55:09 UTC 2026","broken","Tue Jan 27 15:55:36 UTC 2026","TestDirectory","features_profile_test","",""
"","26063","test_found_no_records","tests","Tue Jan 27 16:03:03 UTC 2026","broken","Tue Jan 27 16:03:29 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","39376","test_vacancy_existed","tests","Tue Jan 27 15:59:39 UTC 2026","broken","Tue Jan 27 16:00:19 UTC 2026","TestVacancies","features_profile_test","",""
"","45274","test_search_for_valid_data_via_calendar","tests","Tue Jan 27 16:08:51 UTC 2026","broken","Tue Jan 27 16:09:36 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","27964","test_found_only_rejected_status_chosen_from_dropdown","tests","Tue Jan 27 16:05:23 UTC 2026","broken","Tue Jan 27 16:05:51 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","12107","test_shown_error_when_empty_fields","tests","Tue Jan 27 16:01:58 UTC 2026","passed","Tue Jan 27 16:02:10 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
"","22436","test_show_error_when_empty_field","tests","Tue Jan 27 16:00:19 UTC 2026","passed","Tue Jan 27 16:00:41 UTC 2026","TestVacancies","features_profile_test","",""
"","26051","test_add_report","tests","Tue Jan 27 15:56:29 UTC 2026","broken","Tue Jan 27 15:56:55 UTC 2026","TestPimReports","features_profile_test","",""
"","26187","Delete nationality: Kyiv","tests","Tue Jan 27 15:51:25 UTC 2026","broken","Tue Jan 27 15:51:52 UTC 2026","TestNationalities","features_profile_test","",""
"","36380","test_if_search_for_invalid_data_via_calendar","tests","Tue Jan 27 16:11:22 UTC 2026","broken","Tue Jan 27 16:11:58 UTC 2026","TestRecruitmentCandidate","features_profile_test","",""
